Crop,District,Date,Price
Sugarcane,Yadgir,2026-02-24,7.49
Sugarcane,Bidar,2026-02-24,8.79
Sugarcane,Vijayapura,2026-02-24,8.74
Sugarcane,Bagalkot,2026-02-24,7.83
Sugarcane,Belagavi,2026-02-24,8.06
Sugarcane,Dharwad,2026-02-24,7.79
Sugarcane,Gadag,2026-02-24,8.07
Sugarcane,Haveri,2026-02-24,7.86
Maize,Bangalore Urban,2026-02-24,26.43
Maize,Bangalore Rural,2026-02-24,32.97
Maize,Mysuru,2026-02-24,35.6
Maize,Mandya,2026-02-24,23.96
Maize,Tumakuru,2026-02-24,28.76
Maize,Kolar,2026-02-24,28.62
Maize,Chikkaballapur,2026-02-24,29.69
Maize,Ramanagara,2026-02-24,31.41
Maize,Hassan,2026-02-24,27.32
Maize,Chikkamagaluru,2026-02-24,30.27
Maize,Kodagu,2026-02-24,27.47
Maize,Dakshina Kannada,2026-02-24,28.75
Maize,Udupi,2026-02-24,29.12
Maize,Uttara Kannada,2026-02-24,29.48
Maize,Shivamogga,2026-02-24,30.11
Maize,Davangere,2026-02-24,30.09
Maize,Chitradurga,2026-02-24,31.52
Maize,Ballari,2026-02-24,25.22
Maize,Koppal,2026-02-24,30.18
Maize,Raichur,2026-02-24,29.05
Maize,Kalaburagi,2026-02-24,30.13
Maize,Yadgir,2026-02-24,26.05
Maize,Bidar,2026-02-24,24.44
Maize,Vijayapura,2026-02-24,27.4
Maize,Bagalkot,2026-02-24,26.68
Maize,Belagavi,2026-02-24,26.23
Maize,Dharwad,2026-02-24,30.43
Maize,Gadag,2026-02-24,28.23
Maize,Haveri,2026-02-24,36.63
Rice,Bangalore Urban,2026-02-24,39.57
Rice,Bangalore Rural,2026-02-24,40.79
Rice,Mysuru,2026-02-24,37.81
Rice,Mandya,2026-02-24,41.47
Rice,Tumakuru,2026-02-24,37.22
Rice,Kolar,2026-02-24,37.42
Rice,Chikkaballapur,2026-02-24,32.51
Rice,Ramanagara,2026-02-24,43.69
Rice,Hassan,2026-02-24,40.29
Rice,Chikkamagaluru,2026-02-24,36.13
Rice,Kodagu,2026-02-24,33.52
Rice,Dakshina Kannada,2026-02-24,36.68
Rice,Udupi,2026-02-24,39.92
Rice,Uttara Kannada,2026-02-24,34.63
Rice,Shivamogga,2026-02-24,33.7
Rice,Davangere,2026-02-24,37.22
Rice,Chitradurga,2026-02-24,42.64
Rice,Ballari,2026-02-24,38.82
Rice,Koppal,2026-02-24,35.93
Rice,Raichur,2026-02-24,34.46
Rice,Kalaburagi,2026-02-24,35.42
Rice,Yadgir,2026-02-24,43.35
Rice,Bidar,2026-02-24,31.79
Rice,Vijayapura,2026-02-24,38.78
Rice,Bagalkot,2026-02-24,36.2
Rice,Belagavi,2026-02-24,34.68
Rice,Dharwad,2026-02-24,35.54
Rice,Gadag,2026-02-24,35.68
Rice,Haveri,2026-02-24,35.42
Wheat,Bangalore Urban,2026-02-24,35.15
Wheat,Bangalore Rural,2026-02-24,36.12
Wheat,Mysuru,2026-02-24,29.88
Wheat,Mandya,2026-02-24,30.8
Wheat,Tumakuru,2026-02-24,34.29
Wheat,Kolar,2026-02-24,37.11
Wheat,Chikkaballapur,2026-02-24,32.81
Wheat,Ramanagara,2026-02-24,30.48
Wheat,Hassan,2026-02-24,36.88
Wheat,Chikkamagaluru,2026-02-24,36.45
Wheat,Kodagu,2026-02-24,32.72
Wheat,Dakshina Kannada,2026-02-24,30.09
Wheat,Udupi,2026-02-24,33.18
Wheat,Uttara Kannada,2026-02-24,32.1
Wheat,Shivamogga,2026-02-24,35.79
Wheat,Davangere,2026-02-24,34.26
Wheat,Chitradurga,2026-02-24,34.23
Wheat,Ballari,2026-02-24,34.32
Wheat,Koppal,2026-02-24,34.93
Wheat,Raichur,2026-02-24,39.14
Wheat,Kalaburagi,2026-02-24,29.73
Wheat,Yadgir,2026-02-24,40.19
Wheat,Bidar,2026-02-24,31.92
Wheat,Vijayapura,2026-02-24,28.86
Wheat,Bagalkot,2026-02-24,36.95
Wheat,Belagavi,2026-02-24,30.77
Wheat,Dharwad,2026-02-24,31.48
Wheat,Gadag,2026-02-24,37.62
Wheat,Haveri,2026-02-24,34.76
Ragi,Bangalore Urban,2026-02-24,38.29
Ragi,Bangalore Rural,2026-02-24,37.37
Ragi,Mysuru,2026-02-24,39.28
Ragi,Mandya,2026-02-24,36.75
Ragi,Tumakuru,2026-02-24,41.58
Ragi,Kolar,2026-02-24,37.88
Ragi,Chikkaballapur,2026-02-24,38.95
Ragi,Ramanagara,2026-02-24,42.31
Ragi,Hassan,2026-02-24,40.4
Ragi,Chikkamagaluru,2026-02-24,34.94
Ragi,Kodagu,2026-02-24,37.92
Ragi,Dakshina Kannada,2026-02-24,37.39
Ragi,Udupi,2026-02-24,37.73
Ragi,Uttara Kannada,2026-02-24,34.06
Ragi,Shivamogga,2026-02-24,38.29
Ragi,Davangere,2026-02-24,36.8
Ragi,Chitradurga,2026-02-24,41.38
Ragi,Ballari,2026-02-24,40.23
Ragi,Koppal,2026-02-24,32.76
Ragi,Raichur,2026-02-24,40.06
Ragi,Kalaburagi,2026-02-24,37.13
Ragi,Yadgir,2026-02-24,33.11
Ragi,Bidar,2026-02-24,39.68
Ragi,Vijayapura,2026-02-24,36.06
Ragi,Bagalkot,2026-02-24,34.91
Ragi,Belagavi,2026-02-24,38.34
Ragi,Dharwad,2026-02-24,42.87
Ragi,Gadag,2026-02-24,44.83
Ragi,Haveri,2026-02-24,38.54
Groundnut,Bangalore Urban,2026-02-24,79.32
Groundnut,Bangalore Rural,2026-02-24,75.17
Groundnut,Mysuru,2026-02-24,75.59
Groundnut,Mandya,2026-02-24,64.0
Groundnut,Tumakuru,2026-02-24,74.23
Groundnut,Kolar,2026-02-24,70.53
Groundnut,Chikkaballapur,2026-02-24,68.84
Groundnut,Ramanagara,2026-02-24,66.06
Groundnut,Hassan,2026-02-24,79.36
Groundnut,Chikkamagaluru,2026-02-24,78.1
Groundnut,Kodagu,2026-02-24,78.1
Groundnut,Dakshina Kannada,2026-02-24,73.92
Groundnut,Udupi,2026-02-24,68.08
Groundnut,Uttara Kannada,2026-02-24,82.15
Groundnut,Shivamogga,2026-02-24,77.95
Groundnut,Davangere,2026-02-24,74.14
Groundnut,Chitradurga,2026-02-24,70.49
Groundnut,Ballari,2026-02-24,81.64
Groundnut,Koppal,2026-02-24,72.22
Groundnut,Raichur,2026-02-24,59.33
Groundnut,Kalaburagi,2026-02-24,73.71
Groundnut,Yadgir,2026-02-24,72.39
Groundnut,Bidar,2026-02-24,71.44
Groundnut,Vijayapura,2026-02-24,64.45
Groundnut,Bagalkot,2026-02-24,73.35
Groundnut,Belagavi,2026-02-24,64.5
Groundnut,Dharwad,2026-02-24,65.55
Groundnut,Gadag,2026-02-24,67.73
Groundnut,Haveri,2026-02-24,71.91
Sunflower,Bangalore Urban,2026-02-24,55.08
Sunflower,Bangalore Rural,2026-02-24,62.21
Sunflower,Mysuru,2026-02-24,56.72
Sunflower,Mandya,2026-02-24,55.51
Sunflower,Tumakuru,2026-02-24,58.15
Sunflower,Kolar,2026-02-24,57.31
Sunflower,Chikkaballapur,2026-02-24,54.91
Sunflower,Ramanagara,2026-02-24,60.12
Sunflower,Hassan,2026-02-24,58.66
Sunflower,Chikkamagaluru,2026-02-24,56.99
Sunflower,Kodagu,2026-02-24,53.62
Sunflower,Dakshina Kannada,2026-02-24,66.19
Sunflower,Udupi,2026-02-24,51.55
Sunflower,Uttara Kannada,2026-02-24,52.86
Sunflower,Shivamogga,2026-02-24,60.23
Sunflower,Davangere,2026-02-24,58.22
Sunflower,Chitradurga,2026-02-24,57.28
Sunflower,Ballari,2026-02-24,61.82
Sunflower,Koppal,2026-02-24,56.96
Sunflower,Raichur,2026-02-24,62.12
Sunflower,Kalaburagi,2026-02-24,67.31
Sunflower,Yadgir,2026-02-24,57.38
Sunflower,Bidar,2026-02-24,52.02
Sunflower,Vijayapura,2026-02-24,64.79
Sunflower,Bagalkot,2026-02-24,61.93
Sunflower,Belagavi,2026-02-24,60.32
Sunflower,Dharwad,2026-02-24,48.96
Sunflower,Gadag,2026-02-24,56.39
Sunflower,Haveri,2026-02-24,63.98
Turmeric,Bangalore Urban,2026-02-24,188.46
Turmeric,Bangalore Rural,2026-02-24,182.09
Turmeric,Mysuru,2026-02-24,158.79
Turmeric,Mandya,2026-02-24,176.06
Turmeric,Tumakuru,2026-02-24,181.98
Turmeric,Kolar,2026-02-24,189.94
Turmeric,Chikkaballapur,2026-02-24,187.42
Turmeric,Ramanagara,2026-02-24,176.02
Turmeric,Hassan,2026-02-24,191.04
Turmeric,Chikkamagaluru,2026-02-24,188.53
Turmeric,Kodagu,2026-02-24,210.1
Turmeric,Dakshina Kannada,2026-02-24,195.94
Turmeric,Udupi,2026-02-24,189.08
Turmeric,Uttara Kannada,2026-02-24,175.09
Turmeric,Shivamogga,2026-02-24,183.08
Turmeric,Davangere,2026-02-24,193.56
Turmeric,Chitradurga,2026-02-24,166.85
Turmeric,Ballari,2026-02-24,192.14
Turmeric,Koppal,2026-02-24,188.82
Turmeric,Raichur,2026-02-24,195.27
Turmeric,Kalaburagi,2026-02-24,203.25
Turmeric,Yadgir,2026-02-24,175.03
Turmeric,Bidar,2026-02-24,189.73
Turmeric,Vijayapura,2026-02-24,174.35
Turmeric,Bagalkot,2026-02-24,186.5
Turmeric,Belagavi,2026-02-24,155.37
Turmeric,Dharwad,2026-02-24,208.41
Turmeric,Gadag,2026-02-24,197.35
Turmeric,Haveri,2026-02-24,186.43
Ginger,Bangalore Urban,2026-02-24,213.81
Ginger,Bangalore Rural,2026-02-24,208.51
Ginger,Mysuru,2026-02-24,234.65
Ginger,Mandya,2026-02-24,209.26
Ginger,Tumakuru,2026-02-24,210.99
Ginger,Kolar,2026-02-24,203.53
Ginger,Chikkaballapur,2026-02-24,214.95
Ginger,Ramanagara,2026-02-24,207.28
Ginger,Hassan,2026-02-24,203.51
Ginger,Chikkamagaluru,2026-02-24,234.18
Ginger,Kodagu,2026-02-24,203.2
Ginger,Dakshina Kannada,2026-02-24,198.35
Ginger,Udupi,2026-02-24,227.55
Ginger,Uttara Kannada,2026-02-24,195.97
Ginger,Shivamogga,2026-02-24,225.58
Ginger,Davangere,2026-02-24,189.94
Ginger,Chitradurga,2026-02-24,225.63
Ginger,Ballari,2026-02-24,213.43
Ginger,Koppal,2026-02-24,234.14
Ginger,Raichur,2026-02-24,215.95
Ginger,Kalaburagi,2026-02-24,207.55
Ginger,Yadgir,2026-02-24,243.25
Ginger,Bidar,2026-02-24,203.75
Ginger,Vijayapura,2026-02-24,250.28
Ginger,Bagalkot,2026-02-24,196.15
Ginger,Belagavi,2026-02-24,221.01
Ginger,Dharwad,2026-02-24,198.26
Ginger,Gadag,2026-02-24,194.43
Ginger,Haveri,2026-02-24,196.75
Tomato,Bangalore Urban,2026-02-25,45.9
Tomato,Bangalore Rural,2026-02-25,59.54
Tomato,Mysuru,2026-02-25,46.48
Tomato,Mandya,2026-02-25,44.71
Tomato,Tumakuru,2026-02-25,55.97
Tomato,Kolar,2026-02-25,44.18
Tomato,Chikkaballapur,2026-02-25,54.15
Tomato,Ramanagara,2026-02-25,51.02
Tomato,Hassan,2026-02-25,51.43
Tomato,Chikkamagaluru,2026-02-25,49.88
Tomato,Kodagu,2026-02-25,48.2
Tomato,Dakshina Kannada,2026-02-25,53.01
Tomato,Udupi,2026-02-25,47.82
Tomato,Uttara Kannada,2026-02-25,48.58
Tomato,Shivamogga,2026-02-25,48.07
Tomato,Davangere,2026-02-25,55.16
Tomato,Chitradurga,2026-02-25,54.49
Tomato,Ballari,2026-02-25,50.83
Tomato,Koppal,2026-02-25,54.34
Tomato,Raichur,2026-02-25,50.43
Tomato,Kalaburagi,2026-02-25,47.66
Tomato,Yadgir,2026-02-25,52.4
Tomato,Bidar,2026-02-25,57.56
Tomato,Vijayapura,2026-02-25,51.41
Tomato,Bagalkot,2026-02-25,54.31
Tomato,Belagavi,2026-02-25,51.78
Tomato,Dharwad,2026-02-25,44.97
Tomato,Gadag,2026-02-25,57.96
Tomato,Haveri,2026-02-25,50.37
Onion,Bangalore Urban,2026-02-25,44.12
Onion,Bangalore Rural,2026-02-25,40.54
Onion,Mysuru,2026-02-25,40.64
Onion,Mandya,2026-02-25,40.52
Onion,Tumakuru,2026-02-25,39.71
Onion,Kolar,2026-02-25,39.03
Onion,Chikkaballapur,2026-02-25,35.51
Onion,Ramanagara,2026-02-25,40.76
Onion,Hassan,2026-02-25,45.02
Onion,Chikkamagaluru,2026-02-25,41.54
Onion,Kodagu,2026-02-25,47.04
Onion,Dakshina Kannada,2026-02-25,36.77
Onion,Udupi,2026-02-25,47.64
Onion,Uttara Kannada,2026-02-25,44.5
Onion,Shivamogga,2026-02-25,44.51
Onion,Davangere,2026-02-25,47.27
Onion,Chitradurga,2026-02-25,38.19
Onion,Ballari,2026-02-25,40.62
Onion,Koppal,2026-02-25,42.21
Onion,Raichur,2026-02-25,39.32
Onion,Kalaburagi,2026-02-25,48.96
Onion,Yadgir,2026-02-25,41.49
Onion,Bidar,2026-02-25,36.38
Onion,Vijayapura,2026-02-25,36.41
Onion,Bagalkot,2026-02-25,37.05
Onion,Belagavi,2026-02-25,41.34
Onion,Dharwad,2026-02-25,45.55
Onion,Gadag,2026-02-25,41.74
Onion,Haveri,2026-02-25,43.14
Potato,Bangalore Urban,2026-02-25,40.21
Potato,Bangalore Rural,2026-02-25,32.34
Potato,Mysuru,2026-02-25,41.44
Potato,Mandya,2026-02-25,39.64
Potato,Tumakuru,2026-02-25,36.41
Potato,Kolar,2026-02-25,41.03
Potato,Chikkaballapur,2026-02-25,41.21
Potato,Ramanagara,2026-02-25,37.5
Potato,Hassan,2026-02-25,30.11
Potato,Chikkamagaluru,2026-02-25,35.71
Potato,Kodagu,2026-02-25,44.25
Potato,Dakshina Kannada,2026-02-25,34.64
Potato,Udupi,2026-02-25,39.57
Potato,Uttara Kannada,2026-02-25,33.49
Potato,Shivamogga,2026-02-25,41.5
Potato,Davangere,2026-02-25,38.55
Potato,Chitradurga,2026-02-25,41.23
Potato,Ballari,2026-02-25,40.62
Potato,Koppal,2026-02-25,36.08
Potato,Raichur,2026-02-25,41.04
Potato,Kalaburagi,2026-02-25,38.47
Potato,Yadgir,2026-02-25,37.97
Potato,Bidar,2026-02-25,34.99
Potato,Vijayapura,2026-02-25,40.86
Potato,Bagalkot,2026-02-25,36.04
Potato,Belagavi,2026-02-25,39.18
Potato,Dharwad,2026-02-25,42.34
Potato,Gadag,2026-02-25,42.01
Potato,Haveri,2026-02-25,37.71
Chilli,Bangalore Urban,2026-02-25,165.2
Chilli,Bangalore Rural,2026-02-25,157.28
Chilli,Mysuru,2026-02-25,176.03
Chilli,Mandya,2026-02-25,150.28
Chilli,Tumakuru,2026-02-25,170.34
Chilli,Kolar,2026-02-25,170.67
Chilli,Chikkaballapur,2026-02-25,160.96
Chilli,Ramanagara,2026-02-25,149.72
Chilli,Hassan,2026-02-25,160.72
Chilli,Chikkamagaluru,2026-02-25,162.31
Chilli,Kodagu,2026-02-25,145.16
Chilli,Dakshina Kannada,2026-02-25,134.6
Chilli,Udupi,2026-02-25,158.44
Chilli,Uttara Kannada,2026-02-25,142.94
Chilli,Shivamogga,2026-02-25,159.6
Chilli,Davangere,2026-02-25,154.26
Chilli,Chitradurga,2026-02-25,164.13
Chilli,Ballari,2026-02-25,173.48
Chilli,Koppal,2026-02-25,180.19
Chilli,Raichur,2026-02-25,183.66
Chilli,Kalaburagi,2026-02-25,135.71
Chilli,Yadgir,2026-02-25,145.91
Chilli,Bidar,2026-02-25,150.35
Chilli,Vijayapura,2026-02-25,162.54
Chilli,Bagalkot,2026-02-25,165.24
Chilli,Belagavi,2026-02-25,158.53
Chilli,Dharwad,2026-02-25,150.72
Chilli,Gadag,2026-02-25,149.06
Chilli,Haveri,2026-02-25,154.28
Beans,Bangalore Urban,2026-02-25,83.31
Beans,Bangalore Rural,2026-02-25,79.32
Beans,Mysuru,2026-02-25,77.14
Beans,Mandya,2026-02-25,72.43
Beans,Tumakuru,2026-02-25,69.77
Beans,Kolar,2026-02-25,73.97
Beans,Chikkaballapur,2026-02-25,80.52
Beans,Ramanagara,2026-02-25,80.86
Beans,Hassan,2026-02-25,83.78
Beans,Chikkamagaluru,2026-02-25,79.52
Beans,Kodagu,2026-02-25,78.82
Beans,Dakshina Kannada,2026-02-25,77.27
Beans,Udupi,2026-02-25,86.79
Beans,Uttara Kannada,2026-02-25,77.49
Beans,Shivamogga,2026-02-25,91.13
Beans,Davangere,2026-02-25,72.09
Beans,Chitradurga,2026-02-25,87.84
Beans,Ballari,2026-02-25,79.66
Beans,Koppal,2026-02-25,84.26
Beans,Raichur,2026-02-25,84.4
Beans,Kalaburagi,2026-02-25,86.53
Beans,Yadgir,2026-02-25,71.26
Beans,Bidar,2026-02-25,87.31
Beans,Vijayapura,2026-02-25,77.01
Beans,Bagalkot,2026-02-25,80.66
Beans,Belagavi,2026-02-25,78.93
Beans,Dharwad,2026-02-25,71.67
Beans,Gadag,2026-02-25,78.8
Beans,Haveri,2026-02-25,80.98
Cabbage,Bangalore Urban,2026-02-25,36.21
Cabbage,Bangalore Rural,2026-02-25,35.21
Cabbage,Mysuru,2026-02-25,37.01
Cabbage,Mandya,2026-02-25,37.05
Cabbage,Tumakuru,2026-02-25,28.98
Cabbage,Kolar,2026-02-25,40.98
Cabbage,Chikkaballapur,2026-02-25,30.01
Cabbage,Ramanagara,2026-02-25,32.22
Cabbage,Hassan,2026-02-25,33.34
Cabbage,Chikkamagaluru,2026-02-25,35.92
Cabbage,Kodagu,2026-02-25,39.68
Cabbage,Dakshina Kannada,2026-02-25,36.01
Cabbage,Udupi,2026-02-25,34.39
Cabbage,Uttara Kannada,2026-02-25,37.45
Cabbage,Shivamogga,2026-02-25,31.83
Cabbage,Davangere,2026-02-25,33.47
Cabbage,Chitradurga,2026-02-25,37.35
Cabbage,Ballari,2026-02-25,38.12
Cabbage,Koppal,2026-02-25,33.74
Cabbage,Raichur,2026-02-25,37.33
Cabbage,Kalaburagi,2026-02-25,35.17
Cabbage,Yadgir,2026-02-25,38.28
Cabbage,Bidar,2026-02-25,31.9
Cabbage,Vijayapura,2026-02-25,38.2
Cabbage,Bagalkot,2026-02-25,30.66
Cabbage,Belagavi,2026-02-25,40.15
Cabbage,Dharwad,2026-02-25,39.36
Cabbage,Gadag,2026-02-25,32.06
Cabbage,Haveri,2026-02-25,33.71
Cauliflower,Bangalore Urban,2026-02-25,41.82
Cauliflower,Bangalore Rural,2026-02-25,47.92
Cauliflower,Mysuru,2026-02-25,43.53
Cauliflower,Mandya,2026-02-25,39.83
Cauliflower,Tumakuru,2026-02-25,44.59
Cauliflower,Kolar,2026-02-25,47.88
Cauliflower,Chikkaballapur,2026-02-25,50.56
Cauliflower,Ramanagara,2026-02-25,39.5
Cauliflower,Hassan,2026-02-25,43.68
Cauliflower,Chikkamagaluru,2026-02-25,49.53
Cauliflower,Kodagu,2026-02-25,42.14
Cauliflower,Dakshina Kannada,2026-02-25,45.18
Cauliflower,Udupi,2026-02-25,47.67
Cauliflower,Uttara Kannada,2026-02-25,45.95
Cauliflower,Shivamogga,2026-02-25,40.46
Cauliflower,Davangere,2026-02-25,48.11
Cauliflower,Chitradurga,2026-02-25,45.63
Cauliflower,Ballari,2026-02-25,42.77
Cauliflower,Koppal,2026-02-25,45.28
Cauliflower,Raichur,2026-02-25,42.23
Cauliflower,Kalaburagi,2026-02-25,45.05
Cauliflower,Yadgir,2026-02-25,50.04
Cauliflower,Bidar,2026-02-25,44.79
Cauliflower,Vijayapura,2026-02-25,48.93
Cauliflower,Bagalkot,2026-02-25,37.5
Cauliflower,Belagavi,2026-02-25,47.41
Cauliflower,Dharwad,2026-02-25,50.22
Cauliflower,Gadag,2026-02-25,48.2
Cauliflower,Haveri,2026-02-25,40.92
Carrot,Bangalore Urban,2026-02-25,55.17
Carrot,Bangalore Rural,2026-02-25,57.6
Carrot,Mysuru,2026-02-25,53.48
Carrot,Mandya,2026-02-25,47.59
Carrot,Tumakuru,2026-02-25,51.34
Carrot,Kolar,2026-02-25,53.75
Carrot,Chikkaballapur,2026-02-25,54.41
Carrot,Ramanagara,2026-02-25,58.46
Carrot,Hassan,2026-02-25,45.17
Carrot,Chikkamagaluru,2026-02-25,50.43
Carrot,Kodagu,2026-02-25,55.99
Carrot,Dakshina Kannada,2026-02-25,60.72
Carrot,Udupi,2026-02-25,48.93
Carrot,Uttara Kannada,2026-02-25,46.34
Carrot,Shivamogga,2026-02-25,41.53
Carrot,Davangere,2026-02-25,46.06
Carrot,Chitradurga,2026-02-25,54.2
Carrot,Ballari,2026-02-25,52.11
Carrot,Koppal,2026-02-25,49.29
Carrot,Raichur,2026-02-25,53.54
Carrot,Kalaburagi,2026-02-25,52.33
Carrot,Yadgir,2026-02-25,45.56
Carrot,Bidar,2026-02-25,59.66
Carrot,Vijayapura,2026-02-25,47.79
Carrot,Bagalkot,2026-02-25,49.65
Carrot,Belagavi,2026-02-25,49.05
Carrot,Dharwad,2026-02-25,55.33
Carrot,Gadag,2026-02-25,45.84
Carrot,Haveri,2026-02-25,57.76
Brinjal,Bangalore Urban,2026-02-25,52.22
Brinjal,Bangalore Rural,2026-02-25,56.2
Brinjal,Mysuru,2026-02-25,57.78
Brinjal,Mandya,2026-02-25,63.79
Brinjal,Tumakuru,2026-02-25,56.03
Brinjal,Kolar,2026-02-25,56.47
Brinjal,Chikkaballapur,2026-02-25,50.67
Brinjal,Ramanagara,2026-02-25,54.43
Brinjal,Hassan,2026-02-25,47.53
Brinjal,Chikkamagaluru,2026-02-25,56.07
Brinjal,Kodagu,2026-02-25,56.8
Brinjal,Dakshina Kannada,2026-02-25,59.1
Brinjal,Udupi,2026-02-25,56.03
Brinjal,Uttara Kannada,2026-02-25,55.99
Brinjal,Shivamogga,2026-02-25,52.18
Brinjal,Davangere,2026-02-25,59.17
Brinjal,Chitradurga,2026-02-25,53.92
Brinjal,Ballari,2026-02-25,55.48
Brinjal,Koppal,2026-02-25,62.95
Brinjal,Raichur,2026-02-25,57.0
Brinjal,Kalaburagi,2026-02-25,59.64
Brinjal,Yadgir,2026-02-25,56.71
Brinjal,Bidar,2026-02-25,52.43
Brinjal,Vijayapura,2026-02-25,44.78
Brinjal,Bagalkot,2026-02-25,62.95
Brinjal,Belagavi,2026-02-25,62.24
Brinjal,Dharwad,2026-02-25,55.78
Brinjal,Gadag,2026-02-25,58.67
Brinjal,Haveri,2026-02-25,55.9
Capsicum,Bangalore Urban,2026-02-25,110.06
Capsicum,Bangalore Rural,2026-02-25,114.25
Capsicum,Mysuru,2026-02-25,109.31
Capsicum,Mandya,2026-02-25,121.71
Capsicum,Tumakuru,2026-02-25,119.03
Capsicum,Kolar,2026-02-25,108.31
Capsicum,Chikkaballapur,2026-02-25,111.55
Capsicum,Ramanagara,2026-02-25,119.34
Capsicum,Hassan,2026-02-25,119.45
Capsicum,Chikkamagaluru,2026-02-25,120.58
Capsicum,Kodagu,2026-02-25,98.44
Capsicum,Dakshina Kannada,2026-02-25,118.59
Capsicum,Udupi,2026-02-25,115.48
Capsicum,Uttara Kannada,2026-02-25,112.71
Capsicum,Shivamogga,2026-02-25,107.23
Capsicum,Davangere,2026-02-25,106.23
Capsicum,Chitradurga,2026-02-25,127.76
Capsicum,Ballari,2026-02-25,84.55
Capsicum,Koppal,2026-02-25,97.99
Capsicum,Raichur,2026-02-25,99.64
Capsicum,Kalaburagi,2026-02-25,121.49
Capsicum,Yadgir,2026-02-25,88.89
Capsicum,Bidar,2026-02-25,106.44
Capsicum,Vijayapura,2026-02-25,104.11
Capsicum,Bagalkot,2026-02-25,111.77
Capsicum,Belagavi,2026-02-25,97.22
Capsicum,Dharwad,2026-02-25,107.13
Capsicum,Gadag,2026-02-25,113.51
Capsicum,Haveri,2026-02-25,114.62
Cotton,Bangalore Urban,2026-02-25,84.42
Cotton,Bangalore Rural,2026-02-25,80.73
Cotton,Mysuru,2026-02-25,79.54
Cotton,Mandya,2026-02-25,95.16
Cotton,Tumakuru,2026-02-25,96.09
Cotton,Kolar,2026-02-25,87.38
Cotton,Chikkaballapur,2026-02-25,91.59
Cotton,Ramanagara,2026-02-25,103.85
Cotton,Hassan,2026-02-25,93.42
Cotton,Chikkamagaluru,2026-02-25,92.73
Cotton,Kodagu,2026-02-25,88.1
Cotton,Dakshina Kannada,2026-02-25,99.43
Cotton,Udupi,2026-02-25,88.4
Cotton,Uttara Kannada,2026-02-25,102.99
Cotton,Shivamogga,2026-02-25,94.31
Cotton,Davangere,2026-02-25,92.34
Cotton,Chitradurga,2026-02-25,90.47
Cotton,Ballari,2026-02-25,94.97
Cotton,Koppal,2026-02-25,83.18
Cotton,Raichur,2026-02-25,92.29
Cotton,Kalaburagi,2026-02-25,101.65
Cotton,Yadgir,2026-02-25,86.28
Cotton,Bidar,2026-02-25,94.68
Cotton,Vijayapura,2026-02-25,86.72
Cotton,Bagalkot,2026-02-25,95.31
Cotton,Belagavi,2026-02-25,77.74
Cotton,Dharwad,2026-02-25,92.04
Cotton,Gadag,2026-02-25,82.3
Cotton,Haveri,2026-02-25,100.95
Sugarcane,Bangalore Urban,2026-02-25,8.07
Sugarcane,Bangalore Rural,2026-02-25,7.7
Sugarcane,Mysuru,2026-02-25,9.58
Sugarcane,Mandya,2026-02-25,7.89
Sugarcane,Tumakuru,2026-02-25,8.33
Sugarcane,Kolar,2026-02-25,6.41
Sugarcane,Chikkaballapur,2026-02-25,7.35
Sugarcane,Ramanagara,2026-02-25,7.09
Sugarcane,Hassan,2026-02-25,8.65
Sugarcane,Chikkamagaluru,2026-02-25,7.61
Sugarcane,Kodagu,2026-02-25,7.64
Sugarcane,Dakshina Kannada,2026-02-25,8.14
Sugarcane,Udupi,2026-02-25,7.01
Sugarcane,Uttara Kannada,2026-02-25,7.94
Sugarcane,Shivamogga,2026-02-25,7.53
Sugarcane,Davangere,2026-02-25,7.37
Sugarcane,Chitradurga,2026-02-25,8.02
Sugarcane,Ballari,2026-02-25,8.28
Sugarcane,Koppal,2026-02-25,7.4
Sugarcane,Raichur,2026-02-25,8.29
Sugarcane,Kalaburagi,2026-02-25,7.77
Sugarcane,Yadgir,2026-02-25,7.68
Sugarcane,Bidar,2026-02-25,8.69
Sugarcane,Vijayapura,2026-02-25,8.02
Sugarcane,Bagalkot,2026-02-25,7.89
Sugarcane,Belagavi,2026-02-25,7.89
Sugarcane,Dharwad,2026-02-25,6.83
Sugarcane,Gadag,2026-02-25,7.52
Sugarcane,Haveri,2026-02-25,8.55
Maize,Bangalore Urban,2026-02-25,25.28
Maize,Bangalore Rural,2026-02-25,29.89
Maize,Mysuru,2026-02-25,29.31
Maize,Mandya,2026-02-25,26.21
Maize,Tumakuru,2026-02-25,30.09
Maize,Kolar,2026-02-25,33.63
Maize,Chikkaballapur,2026-02-25,27.51
Maize,Ramanagara,2026-02-25,29.92
Maize,Hassan,2026-02-25,25.93
Maize,Chikkamagaluru,2026-02-25,30.6
Maize,Kodagu,2026-02-25,27.24
Maize,Dakshina Kannada,2026-02-25,28.3
Maize,Udupi,2026-02-25,31.26
Maize,Uttara Kannada,2026-02-25,30.7
Maize,Shivamogga,2026-02-25,33.4
Maize,Davangere,2026-02-25,28.14
Maize,Chitradurga,2026-02-25,28.06
Maize,Ballari,2026-02-25,28.75
Maize,Koppal,2026-02-25,31.17
Maize,Raichur,2026-02-25,30.04
Maize,Kalaburagi,2026-02-25,31.1
Maize,Yadgir,2026-02-25,26.08
Maize,Bidar,2026-02-25,31.03
Maize,Vijayapura,2026-02-25,29.76
Maize,Bagalkot,2026-02-25,27.39
